ID,Strand,Circtype,miRNA Binding count,Average free energy,length,GC_content,A_ratio,T_ratio,G_ratio,C_ratio,has_N,Tissue
sample_4266,0,type_0,38,-18.507,2238,0.2721,0.4281,0.2998,0.1658,0.1063,FALSE,label_5
sample_4267,0,type_3,38,-20.218,1486,0.5114,0.2867,0.2019,0.2826,0.2288,FALSE,label_1
sample_4268,1,type_3,12,-18.876,211,0.4028,0.3033,0.2938,0.2133,0.1896,FALSE,label_0
sample_4269,1,type_0,17,-20.373,292,0.4418,0.3596,0.1986,0.2842,0.1575,FALSE,label_0
sample_4270,1,type_0,6,-19.081,287,0.4808,0.2334,0.2857,0.2091,0.2718,FALSE,label_1
sample_4271,1,type_3,13,-18.179,284,0.5246,0.1972,0.2782,0.243,0.2817,FALSE,label_1
sample_4272,0,type_3,34,-19.348,1212,0.4629,0.2987,0.2384,0.2434,0.2195,FALSE,label_3
sample_4273,1,type_0,2,-19.195,250,0.48,0.215,0.305,0.235,0.245,TRUE,label_0
sample_4274,0,type_4,56,-18.919,2435,0.3926,0.3154,0.292,0.1877,0.2049,FALSE,label_5
sample_4275,1,type_3,2,-19.135,202,0.3861,0.3069,0.3069,0.2475,0.1386,FALSE,label_2
sample_4276,1,type_0,70,-19.799,2173,0.3728,0.3281,0.2991,0.1749,0.1979,FALSE,label_4
sample_4277,0,type_3,19,-18.799,636,0.4245,0.2799,0.2956,0.2075,0.217,FALSE,label_5
sample_4278,0,type_0,5,-19.626,133,0.4887,0.2105,0.3008,0.2632,0.2256,FALSE,label_3
sample_4279,1,type_0,14,-18.669,184,0.4511,0.2446,0.3043,0.2663,0.1848,FALSE,label_2
sample_4280,0,type_0,1,-23.76,250,0.435,0.335,0.23,0.25,0.185,TRUE,label_1
sample_4281,0,type_0,35,-18.309,855,0.414,0.3064,0.2795,0.2082,0.2058,FALSE,label_6
sample_4282,0,type_0,3,-20.76,250,0.485,0.195,0.32,0.235,0.25,TRUE,label_1
sample_4283,1,type_0,1,-15.31,107,0.3738,0.215,0.4112,0.1215,0.2523,FALSE,label_1
sample_4284,1,type_4,3,-18.86,250,0.385,0.425,0.19,0.28,0.105,TRUE,label_1
sample_4285,0,type_3,4,-18.54,88,0.5568,0.3409,0.1023,0.2955,0.2614,FALSE,label_1
sample_4286,1,type_3,5,-17.196,170,0.2941,0.2647,0.4412,0.1647,0.1294,FALSE,label_4
sample_4287,0,type_0,1,-28.49,250,0.475,0.255,0.27,0.175,0.3,TRUE,label_0
sample_4288,0,type_3,3,-17.845,155,0.4194,0.3097,0.271,0.1677,0.2516,FALSE,label_1
sample_4289,0,type_0,9,-16.777,435,0.3954,0.4207,0.1839,0.1885,0.2069,FALSE,label_5
sample_4290,1,type_0,21,-18.978,1504,0.3876,0.2919,0.3205,0.1922,0.1955,FALSE,label_3
sample_4291,1,type_0,2,-21.24,250,0.41,0.32,0.27,0.2,0.21,TRUE,label_0
sample_4292,1,type_0,80,-19.133,2249,0.4553,0.265,0.2797,0.2148,0.2406,FALSE,label_1
sample_4293,0,type_0,6,-17.733,268,0.4216,0.2836,0.2948,0.2873,0.1343,FALSE,label_0
sample_4294,0,type_0,8,-18.309,263,0.4411,0.2852,0.2738,0.2129,0.2281,FALSE,label_2
sample_4295,0,type_3,18,-20.28,750,0.4813,0.288,0.2307,0.252,0.2293,FALSE,label_1
sample_4296,0,type_0,29,-18.267,537,0.3166,0.3613,0.3222,0.1266,0.1899,FALSE,label_3
sample_4297,1,type_0,7,-18.71,250,0.465,0.295,0.24,0.22,0.245,TRUE,label_4
sample_4298,0,type_0,31,-17.728,943,0.4062,0.2153,0.3786,0.2089,0.1972,FALSE,label_5
sample_4299,0,type_0,2,-16.593,70,0.4143,0.2714,0.3143,0.2429,0.1714,FALSE,label_1
sample_4300,0,type_0,12,-16.735,86,0.3837,0.1744,0.4419,0.2907,0.093,FALSE,label_1
sample_4301,1,type_0,1,-18.87,250,0.435,0.295,0.27,0.155,0.28,TRUE,label_0
sample_4302,0,type_0,41,-17.887,1550,0.3948,0.3,0.3052,0.2548,0.14,FALSE,label_0
sample_4303,1,type_4,1,-17.62,250,0.485,0.26,0.255,0.27,0.215,TRUE,label_4
sample_4304,1,type_2,6,-21.296,641,0.415,0.3931,0.1919,0.1997,0.2153,FALSE,label_5
sample_4305,1,type_3,2,-18.195,250,0.575,0.21,0.215,0.295,0.28,TRUE,label_1
sample_4306,0,type_3,11,-21.089,349,0.3983,0.2722,0.3295,0.2063,0.192,FALSE,label_2
sample_4307,1,type_2,40,-19.292,1547,0.4299,0.3471,0.223,0.2321,0.1978,FALSE,label_1
sample_4308,0,type_0,4,-22.24,36,0.5278,0.1944,0.2778,0.1667,0.3611,FALSE,label_1
sample_4309,1,type_0,1,-15.09,250,0.345,0.31,0.345,0.155,0.19,TRUE,label_2
sample_4310,0,type_0,4,-17.76,84,0.4643,0.2024,0.3333,0.2262,0.2381,FALSE,label_3
sample_4311,1,type_0,9,-17.869,171,0.4269,0.3743,0.1988,0.2515,0.1754,FALSE,label_4
sample_4312,0,type_0,1,-17.8,57,0.5965,0.1404,0.2632,0.2807,0.3158,FALSE,label_3
sample_4313,0,type_0,1,-16.41,139,0.4245,0.3669,0.2086,0.295,0.1295,FALSE,label_2
sample_4314,0,type_0,30,-17.719,1168,0.3382,0.2911,0.3707,0.1678,0.1704,FALSE,label_0
sample_4315,0,type_1,11,-16.951,1471,0.223,0.2542,0.5228,0.0972,0.1258,FALSE,label_0
sample_4316,0,type_0,1,-18.06,212,0.3821,0.3113,0.3066,0.1981,0.184,FALSE,label_1
sample_4317,0,type_0,54,-19.082,2271,0.362,0.3122,0.3258,0.1929,0.1691,FALSE,label_1
sample_4318,1,type_3,15,-19.371,432,0.4306,0.3472,0.2222,0.2338,0.1968,FALSE,label_1
sample_4319,0,type_3,41,-20.376,1070,0.4935,0.329,0.1776,0.2607,0.2327,FALSE,label_1
sample_4320,0,type_0,9,-17.595,574,0.3798,0.223,0.3972,0.1916,0.1882,FALSE,label_5
sample_4321,1,type_0,5,-21.389,129,0.5659,0.2326,0.2016,0.1628,0.4031,FALSE,label_6
sample_4322,0,type_0,9,-22.442,283,0.371,0.2686,0.3604,0.2544,0.1166,FALSE,label_0
sample_4323,1,type_0,50,-18.697,1098,0.429,0.326,0.245,0.2077,0.2213,FALSE,label_5
sample_4324,1,type_3,27,-18.266,1558,0.4211,0.3678,0.2112,0.2015,0.2195,FALSE,label_5
sample_4325,0,type_0,24,-18.323,735,0.4544,0.2014,0.3442,0.2408,0.2136,FALSE,label_5
sample_4326,1,type_3,27,-18.797,579,0.5078,0.3333,0.1589,0.2988,0.209,FALSE,label_1
sample_4327,0,type_0,21,-19.739,459,0.427,0.2462,0.3268,0.1743,0.2527,FALSE,label_3
sample_4328,0,type_0,22,-17.657,275,0.52,0.28,0.2,0.2255,0.2945,FALSE,label_2
sample_4329,1,type_3,18,-20.853,473,0.5328,0.2664,0.2008,0.2748,0.2579,FALSE,label_1
sample_4330,0,type_3,39,-18.904,1065,0.4657,0.2883,0.246,0.2423,0.2235,FALSE,label_1
sample_4331,0,type_0,7,-17.382,359,0.4373,0.1699,0.3928,0.3677,0.0696,FALSE,label_0
sample_4332,0,type_3,2,-20.485,52,0.5385,0.3269,0.1346,0.3654,0.1731,FALSE,label_3
sample_4333,1,type_3,17,-20.214,574,0.5383,0.2474,0.2143,0.2648,0.2735,FALSE,label_1
sample_4334,1,type_0,14,-17.751,346,0.3728,0.263,0.3642,0.1879,0.185,FALSE,label_0
sample_4335,0,type_3,34,-19.672,1479,0.4341,0.3638,0.2022,0.2515,0.1826,FALSE,label_0
sample_4336,1,type_0,5,-18.444,106,0.4717,0.2925,0.2358,0.1981,0.2736,FALSE,label_4
sample_4337,0,type_0,3,-19.087,210,0.481,0.2857,0.2333,0.3286,0.1524,FALSE,label_3
sample_4338,1,type_3,8,-17.599,245,0.449,0.2898,0.2612,0.2408,0.2082,FALSE,label_5
sample_4339,0,type_3,4,-19.14,107,0.4953,0.3084,0.1963,0.2804,0.215,FALSE,label_1
sample_4340,1,type_0,3,-24.816,73,0.6301,0.2329,0.137,0.274,0.3562,FALSE,label_1
sample_4341,1,type_0,5,-18.309,127,0.3228,0.4173,0.2598,0.1339,0.189,FALSE,label_0
sample_4342,0,type_3,1,-24.84,185,0.627,0.173,0.2,0.2324,0.3946,FALSE,label_2
sample_4343,0,type_1,7,-19.704,245,0.5061,0.2,0.2939,0.302,0.2041,FALSE,label_0
sample_4344,1,type_0,6,-18.408,498,0.2811,0.0843,0.6345,0.0542,0.2269,FALSE,label_5
sample_4345,1,type_0,6,-17.87,422,0.3697,0.3081,0.3223,0.1825,0.1872,FALSE,label_2
sample_4346,1,type_0,1,-16.495,191,0.2513,0.4136,0.3351,0.0838,0.1675,FALSE,label_0
sample_4347,0,type_0,38,-19.418,1430,0.4147,0.3189,0.2664,0.2091,0.2056,FALSE,label_6
sample_4348,0,type_4,6,-21.11,254,0.4252,0.2795,0.2953,0.2402,0.185,FALSE,label_0
sample_4349,1,type_3,5,-20.512,189,0.5132,0.2381,0.2487,0.2646,0.2487,FALSE,label_4
sample_4350,1,type_0,5,-20.96,213,0.4883,0.2066,0.3052,0.2911,0.1972,FALSE,label_6
sample_4351,0,type_3,51,-20.355,1521,0.4918,0.2702,0.238,0.2479,0.2439,FALSE,label_1
sample_4352,0,type_0,1,-23.88,250,0.5,0.305,0.195,0.215,0.285,TRUE,label_1
sample_4353,0,type_0,3,-19.797,250,0.565,0.26,0.175,0.26,0.305,TRUE,label_0
sample_4354,1,type_0,2,-20.47,250,0.5,0.225,0.275,0.23,0.27,TRUE,label_0
sample_4355,1,type_4,2,-21.485,250,0.615,0.27,0.115,0.35,0.265,TRUE,label_1
sample_4356,0,type_0,8,-18.465,63,0.4127,0.254,0.3333,0.2857,0.127,FALSE,label_1
sample_4357,1,type_0,1,-29.585,51,0.5294,0.1176,0.3529,0.1961,0.3333,FALSE,label_2
sample_4358,1,type_3,9,-21.551,423,0.4988,0.3735,0.1277,0.4563,0.0426,FALSE,label_2
sample_4359,1,type_0,48,-19.895,1967,0.4489,0.3086,0.2425,0.2034,0.2456,FALSE,label_2
sample_4360,0,type_1,2,-17.88,258,0.3566,0.2752,0.3682,0.1318,0.2248,FALSE,label_3
sample_4361,1,type_3,9,-18.938,260,0.5038,0.2577,0.2385,0.2692,0.2346,FALSE,label_0
sample_4362,0,type_0,52,-19.566,1931,0.3635,0.3496,0.2869,0.1885,0.175,FALSE,label_6
sample_4363,0,type_3,22,-18.838,765,0.4706,0.2902,0.2392,0.2444,0.2261,FALSE,label_1
sample_4364,1,type_1,6,-19.019,89,0.4157,0.2472,0.3371,0.3596,0.0562,FALSE,label_1
sample_4365,0,type_0,18,-18.119,473,0.3996,0.315,0.2854,0.222,0.1776,FALSE,label_2
sample_4366,1,type_0,12,-19.526,467,0.4433,0.257,0.2998,0.2313,0.212,FALSE,label_2
sample_4367,1,type_0,4,-16.205,562,0.2527,0.3612,0.3861,0.121,0.1317,FALSE,label_5
sample_4368,1,type_0,3,-20.114,87,0.5402,0.1954,0.2644,0.2529,0.2874,FALSE,label_2
sample_4369,1,type_0,3,-23.133,1148,0.466,0.0958,0.4382,0.4312,0.0348,FALSE,label_5
sample_4370,1,type_3,64,-19.958,1501,0.503,0.2365,0.2605,0.2645,0.2385,FALSE,label_1
sample_4371,0,type_3,8,-21.066,332,0.494,0.256,0.25,0.25,0.244,FALSE,label_1
sample_4372,1,type_0,1,-18.6,139,0.2374,0.3669,0.3957,0.1151,0.1223,FALSE,label_5
sample_4373,0,type_0,10,-18.27,307,0.5016,0.2476,0.2508,0.2606,0.241,FALSE,label_0
sample_4374,0,type_0,1,-22.85,250,0.4,0.295,0.305,0.21,0.19,TRUE,label_1
sample_4375,1,type_3,13,-20.983,438,0.4954,0.2968,0.2078,0.2694,0.226,FALSE,label_2
sample_4376,1,type_0,19,-18.632,530,0.4642,0.283,0.2528,0.1849,0.2792,FALSE,label_3
sample_4377,1,type_0,2,-18.767,61,0.4098,0.3279,0.2623,0.3279,0.082,FALSE,label_1
sample_4378,0,type_0,58,-18.661,2087,0.3713,0.3148,0.3138,0.1874,0.184,FALSE,label_0
sample_4379,1,type_0,20,-17.656,366,0.3607,0.3306,0.3087,0.1694,0.1913,FALSE,label_0
sample_4380,0,type_0,10,-19.781,595,0.4202,0.2555,0.3244,0.2218,0.1983,FALSE,label_0
sample_4381,0,type_0,4,-19.304,186,0.4839,0.2849,0.2312,0.2043,0.2796,FALSE,label_4
sample_4382,1,type_3,11,-17.895,312,0.5,0.3301,0.1699,0.2244,0.2756,FALSE,label_1
sample_4383,0,type_0,40,-18.96,1383,0.47,0.2408,0.2892,0.2719,0.1981,FALSE,label_0
sample_4384,1,type_0,72,-19.127,2908,0.3683,0.314,0.3177,0.1946,0.1737,FALSE,label_2
sample_4385,0,type_0,2,-18.255,87,0.3218,0.3563,0.3218,0.2299,0.092,FALSE,label_1
sample_4386,1,type_4,2,-17.915,250,0.415,0.39,0.195,0.235,0.18,TRUE,label_1
sample_4387,0,type_3,6,-22.28,201,0.5473,0.2239,0.2289,0.2985,0.2488,FALSE,label_3
sample_4388,1,type_3,30,-19.324,871,0.4638,0.2905,0.2457,0.2457,0.2181,FALSE,label_1
sample_4389,1,type_0,5,-18.664,57,0.3509,0.3509,0.2982,0.1053,0.2456,FALSE,label_6
sample_4390,1,type_3,19,-18.338,447,0.519,0.2595,0.2215,0.2796,0.2394,FALSE,label_1
sample_4391,0,type_3,8,-19.806,157,0.4395,0.3121,0.2484,0.2866,0.1529,FALSE,label_6
sample_4392,0,type_3,10,-17.958,234,0.4957,0.2607,0.2436,0.2863,0.2094,FALSE,label_2
sample_4393,0,type_0,20,-17.874,601,0.3727,0.2995,0.3278,0.1597,0.213,FALSE,label_0
sample_4394,0,type_3,13,-18.262,546,0.4945,0.3388,0.1667,0.3004,0.1941,FALSE,label_1
sample_4395,0,type_0,5,-18.848,356,0.4579,0.0787,0.4635,0.1629,0.2949,FALSE,label_5
sample_4396,0,type_0,14,-18.489,970,0.2856,0.3443,0.3701,0.1464,0.1392,FALSE,label_1
sample_4397,1,type_0,44,-19.348,1475,0.322,0.3451,0.3329,0.1546,0.1675,FALSE,label_2
sample_4398,0,type_3,3,-18.957,152,0.5,0.2434,0.2566,0.2961,0.2039,FALSE,label_2
sample_4399,1,type_3,15,-22.578,359,0.5515,0.2312,0.2173,0.3343,0.2173,FALSE,label_3
sample_4400,1,type_1,73,-18.731,2138,0.3728,0.3293,0.2979,0.1684,0.2044,FALSE,label_3
sample_4401,1,type_3,14,-17.29,362,0.5028,0.2541,0.2431,0.2514,0.2514,FALSE,label_1
sample_4402,1,type_0,18,-20.071,430,0.5558,0.1163,0.3279,0.2698,0.286,FALSE,label_0
sample_4403,1,type_3,45,-21.109,1151,0.5387,0.2728,0.1885,0.2954,0.2433,FALSE,label_1
sample_4404,1,type_0,1,-16.68,250,0.395,0.365,0.24,0.145,0.25,TRUE,label_6
sample_4405,1,type_0,43,-19.32,1828,0.3583,0.343,0.2987,0.1658,0.1926,FALSE,label_1
sample_4406,1,type_3,52,-19.804,1129,0.4872,0.2666,0.2462,0.2436,0.2436,FALSE,label_1
sample_4407,0,type_0,2,-20.22,250,0.525,0.265,0.21,0.24,0.285,TRUE,label_2
sample_4408,1,type_3,29,-18.642,677,0.4742,0.387,0.1388,0.2969,0.1773,FALSE,label_1
sample_4409,1,type_1,15,-18.49,242,0.4174,0.2975,0.2851,0.219,0.1983,FALSE,label_2
sample_4410,1,type_0,5,-18.554,250,0.535,0.175,0.29,0.3,0.235,TRUE,label_5
sample_4411,0,type_3,8,-17.223,220,0.3727,0.2227,0.4045,0.1909,0.1818,FALSE,label_5
sample_4412,0,type_0,16,-20.236,288,0.5521,0.2778,0.1701,0.3368,0.2153,FALSE,label_1
sample_4413,1,type_0,1,-21.07,73,0.4795,0.2603,0.2603,0.1507,0.3288,FALSE,label_1
sample_4414,0,type_0,1,-15.67,92,0.5,0.1957,0.3043,0.4239,0.0761,FALSE,label_0
sample_4415,1,type_0,2,-16.705,250,0.57,0.27,0.16,0.19,0.38,TRUE,label_2
sample_4416,0,type_0,26,-19.188,1083,0.4645,0.2798,0.2558,0.2419,0.2225,FALSE,label_4
sample_4417,1,type_0,8,-22.396,273,0.4176,0.2454,0.337,0.2198,0.1978,FALSE,label_0
sample_4418,0,type_3,11,-20.835,332,0.497,0.2741,0.2289,0.244,0.253,FALSE,label_1
sample_4419,1,type_0,2,-21.24,250,0.565,0.305,0.13,0.355,0.21,TRUE,label_1
sample_4420,0,type_0,3,-19.22,250,0.4,0.28,0.32,0.155,0.245,TRUE,label_2
sample_4421,0,type_0,29,-17.871,944,0.4195,0.215,0.3655,0.2182,0.2013,FALSE,label_5
sample_4422,1,type_3,4,-20.938,242,0.3719,0.2314,0.3967,0.2273,0.1446,FALSE,label_0
sample_4423,0,type_0,2,-17.147,52,0.3654,0.3269,0.3077,0.3269,0.0385,FALSE,label_1
sample_4424,0,type_3,2,-25.73,83,0.4217,0.3735,0.2048,0.2048,0.2169,FALSE,label_1
sample_4425,0,type_0,40,-19.444,1077,0.4838,0.2563,0.26,0.2293,0.2544,FALSE,label_5
sample_4426,0,type_0,12,-20.211,373,0.3968,0.2949,0.3083,0.2279,0.1689,FALSE,label_0
sample_4427,1,type_0,11,-18.272,312,0.3494,0.3269,0.3237,0.2212,0.1282,FALSE,label_2
sample_4428,1,type_0,42,-19.686,1846,0.39,0.3559,0.2541,0.2004,0.1896,FALSE,label_3
sample_4429,0,type_0,3,-21.047,250,0.39,0.38,0.23,0.18,0.21,TRUE,label_0
sample_4430,0,type_0,8,-18.221,250,0.435,0.315,0.25,0.22,0.215,TRUE,label_2
sample_4431,0,type_3,27,-20.933,714,0.5266,0.2843,0.1891,0.2703,0.2563,FALSE,label_1
sample_4432,1,type_0,37,-20.007,2002,0.464,0.2293,0.3067,0.2143,0.2498,FALSE,label_0
sample_4433,1,type_0,15,-19.605,272,0.5221,0.1912,0.2868,0.2684,0.2537,FALSE,label_6
sample_4434,1,type_0,13,-18.076,512,0.3945,0.3281,0.2773,0.25,0.1445,FALSE,label_5
sample_4435,1,type_0,19,-18.296,585,0.4274,0.3265,0.2462,0.2274,0.2,FALSE,label_3
sample_4436,1,type_3,20,-18.017,946,0.407,0.3795,0.2135,0.2008,0.2061,FALSE,label_5
sample_4437,1,type_3,2,-17.217,148,0.3108,0.2365,0.4527,0.1824,0.1284,FALSE,label_5
sample_4438,0,type_0,2,-22.06,185,0.3676,0.2919,0.3405,0.2541,0.1135,FALSE,label_0
sample_4439,1,type_0,16,-18.532,824,0.3289,0.3762,0.2949,0.159,0.1699,FALSE,label_2
sample_4440,1,type_3,31,-19.375,889,0.4972,0.2655,0.2373,0.2812,0.216,FALSE,label_1
sample_4441,0,type_0,8,-18.944,311,0.4437,0.3312,0.2251,0.2283,0.2154,FALSE,label_4
sample_4442,0,type_3,40,-19.838,506,0.5553,0.2194,0.2253,0.2411,0.3142,FALSE,label_1
sample_4443,0,type_0,10,-18.128,782,0.3453,0.5358,0.1189,0.032,0.3133,FALSE,label_5
sample_4444,1,type_3,3,-18.246,264,0.375,0.2538,0.3712,0.1591,0.2159,FALSE,label_4
sample_4445,0,type_0,2,-21.165,147,0.4898,0.2857,0.2245,0.2449,0.2449,FALSE,label_1
sample_4446,1,type_3,16,-19.069,416,0.4904,0.3269,0.1827,0.2404,0.25,FALSE,label_1
sample_4447,0,type_0,4,-18.395,250,0.445,0.265,0.29,0.245,0.2,TRUE,label_2
sample_4448,1,type_0,2,-23.855,93,0.5269,0.3763,0.0968,0.2903,0.2366,FALSE,label_0
sample_4449,0,type_0,3,-15.997,166,0.3012,0.3313,0.3675,0.1627,0.1386,FALSE,label_4
sample_4450,0,type_1,3,-16.453,44,0.3182,0.4318,0.25,0.2045,0.1136,FALSE,label_1
sample_4451,1,type_0,7,-20.044,262,0.4656,0.2901,0.2443,0.2443,0.2214,FALSE,label_2
sample_4452,0,type_0,27,-18.932,1423,0.4434,0.3633,0.1933,0.1202,0.3233,FALSE,label_0
sample_4453,0,type_0,5,-20.62,41,0.439,0.2927,0.2683,0.3171,0.122,FALSE,label_6
sample_4454,1,type_0,9,-19.289,254,0.5827,0.2087,0.2087,0.2992,0.2835,FALSE,label_4
sample_4455,0,type_3,19,-19.773,535,0.4897,0.2598,0.2505,0.2187,0.271,FALSE,label_1
sample_4456,1,type_0,7,-19.381,221,0.4615,0.1719,0.3665,0.3575,0.1041,FALSE,label_0
sample_4457,0,type_0,28,-18.33,1581,0.3789,0.315,0.3061,0.1973,0.1815,FALSE,label_3
sample_4458,1,type_0,13,-17.758,175,0.32,0.3314,0.3486,0.1371,0.1829,FALSE,label_4
sample_4459,1,type_3,28,-18.106,579,0.4663,0.2988,0.2349,0.2487,0.2176,FALSE,label_1
sample_4460,1,type_1,23,-18.302,530,0.3472,0.3377,0.3151,0.1962,0.1509,FALSE,label_4
sample_4461,1,type_0,66,-18.483,2614,0.3474,0.3328,0.3198,0.1664,0.1809,FALSE,label_0
sample_4462,1,type_0,11,-20.126,180,0.6611,0.2056,0.1333,0.2722,0.3889,FALSE,label_3
sample_4463,0,type_0,2,-18.715,123,0.5122,0.1951,0.2927,0.2358,0.2764,FALSE,label_3
sample_4464,1,type_0,26,-19.021,1216,0.4474,0.2928,0.2599,0.2138,0.2336,FALSE,label_2
sample_4465,1,type_0,11,-18.302,230,0.3783,0.3261,0.2957,0.1913,0.187,FALSE,label_0
sample_4466,0,type_0,3,-17.7,250,0.45,0.205,0.345,0.205,0.245,TRUE,label_5
sample_4467,1,type_0,12,-17.409,250,0.55,0.21,0.24,0.315,0.235,TRUE,label_2
sample_4468,0,type_0,4,-20.062,205,0.3463,0.361,0.2927,0.1854,0.161,FALSE,label_4
sample_4469,1,type_3,21,-18.198,1011,0.4125,0.3729,0.2146,0.2008,0.2117,FALSE,label_5
sample_4470,0,type_3,48,-19.998,1165,0.5099,0.2429,0.2472,0.2275,0.2824,FALSE,label_1
sample_4471,1,type_0,3,-19.847,204,0.3676,0.299,0.3333,0.1667,0.201,FALSE,label_2
sample_4472,1,type_0,6,-19.888,351,0.4359,0.3903,0.1738,0.0712,0.3647,FALSE,label_0
sample_4473,0,type_3,12,-17.85,182,0.5879,0.1868,0.2253,0.2253,0.3626,FALSE,label_0
sample_4474,1,type_3,3,-18.367,198,0.5101,0.2626,0.2273,0.3182,0.1919,FALSE,label_1
sample_4475,0,type_3,16,-18.64,441,0.4422,0.3764,0.1814,0.254,0.1882,FALSE,label_1
sample_4476,0,type_0,6,,219,0.3744,0.2237,0.4018,0.1644,0.21,FALSE,label_2
sample_4477,0,type_4,3,-21.173,250,0.46,0.29,0.25,0.25,0.21,TRUE,label_2
sample_4478,1,type_0,9,-21.937,139,0.6403,0.1655,0.1942,0.4029,0.2374,FALSE,label_0
sample_4479,1,type_0,3,-18.363,279,0.4014,0.1828,0.4158,0.1039,0.2975,FALSE,label_5
sample_4480,1,type_0,22,-18.737,649,0.4068,0.282,0.3112,0.1911,0.2157,FALSE,label_0
sample_4481,0,type_0,2,-26.82,250,0.575,0.17,0.255,0.275,0.3,TRUE,label_2
sample_4482,1,type_0,3,-19.753,172,0.4419,0.1744,0.3837,0.2384,0.2035,FALSE,label_6
sample_4483,1,type_0,1,-23.22,40,0.5,0.175,0.325,0.35,0.15,FALSE,label_3
sample_4484,0,type_0,4,-16.547,60,0.3667,0.2833,0.35,0.3333,0.0333,FALSE,label_1
sample_4485,1,type_3,39,-18.086,1069,0.4986,0.2909,0.2105,0.2685,0.2301,FALSE,label_1
sample_4486,1,type_3,72,-20.063,1777,0.4823,0.3202,0.1975,0.2431,0.2392,FALSE,label_1
sample_4487,0,type_0,7,-18.971,266,0.3195,0.3383,0.3421,0.1805,0.1391,FALSE,label_6
sample_4488,0,type_0,2,-19.605,57,0.4386,0.2456,0.3158,0.2281,0.2105,FALSE,label_3
sample_4489,1,type_3,17,-18.457,504,0.506,0.2837,0.2103,0.1865,0.3194,FALSE,label_1
sample_4490,1,type_0,5,-18.083,172,0.2907,0.4651,0.2442,0.1163,0.1744,FALSE,label_0
sample_4491,1,type_1,6,-18.497,140,0.3929,0.3286,0.2786,0.2571,0.1357,FALSE,label_6
sample_4492,1,type_0,11,-18.629,684,0.3143,0.2705,0.4152,0.1345,0.1798,FALSE,label_5
sample_4493,0,type_3,10,-18.302,190,0.4947,0.3263,0.1789,0.2684,0.2263,FALSE,label_0
sample_4494,1,type_0,13,-17.878,396,0.452,0.2449,0.303,0.2475,0.2045,FALSE,label_2
sample_4495,0,type_0,1,-16.46,250,0.405,0.26,0.335,0.115,0.29,TRUE,label_3
sample_4496,1,type_0,1,-18.88,250,0.455,0.225,0.32,0.2,0.255,TRUE,label_0
sample_4497,0,type_0,11,-17.129,326,0.362,0.3129,0.3252,0.1564,0.2055,FALSE,label_5
sample_4498,1,type_0,4,-18.877,250,0.545,0.155,0.3,0.27,0.275,TRUE,label_1
sample_4499,1,type_0,23,-20.082,623,0.5169,0.3435,0.1396,0.2006,0.3162,FALSE,label_2
sample_4500,0,type_4,1,-19.02,250,0.54,0.275,0.185,0.3,0.24,TRUE,label_4
sample_4501,0,type_3,13,-20.169,468,0.5,0.3419,0.1581,0.2372,0.2628,FALSE,label_1
sample_4502,1,type_3,7,-18.301,99,0.5455,0.2424,0.2121,0.3434,0.202,FALSE,label_3
sample_4503,0,type_3,1,-24.51,74,0.5541,0.2297,0.2162,0.1622,0.3919,FALSE,label_1
sample_4504,1,type_3,7,-19.99,288,0.559,0.2292,0.2118,0.2951,0.2639,FALSE,label_1
sample_4505,0,type_3,16,-21.016,371,0.5822,0.2507,0.1671,0.2237,0.3585,FALSE,label_3
sample_4506,1,type_0,16,-20.151,782,0.4041,0.266,0.3299,0.1611,0.243,FALSE,label_5
sample_4507,1,type_0,17,-21.169,177,0.6102,0.1977,0.1921,0.4124,0.1977,FALSE,label_2
sample_4508,1,type_2,6,-19.952,250,0.46,0.37,0.17,0.255,0.205,TRUE,label_1
sample_4509,1,type_3,33,-19.253,1042,0.4597,0.2793,0.261,0.2361,0.2236,FALSE,label_1
sample_4510,0,type_3,6,-18.947,137,0.5401,0.3212,0.1387,0.3431,0.1971,FALSE,label_2
sample_4511,0,type_0,32,-19.076,789,0.3688,0.327,0.3042,0.1914,0.1774,FALSE,label_0
sample_4512,0,type_0,20,-18.779,623,0.3981,0.3355,0.2665,0.1862,0.2119,FALSE,label_2
sample_4513,1,type_0,23,-18.14,1076,0.277,0.3643,0.3587,0.1338,0.1431,FALSE,label_2
sample_4514,1,type_3,23,-21.615,833,0.5534,0.2245,0.2221,0.2413,0.3121,FALSE,label_1
sample_4515,1,type_0,1,-22.29,250,0.525,0.26,0.215,0.23,0.295,TRUE,label_1
sample_4516,1,type_0,49,-20.534,2819,0.3891,0.3093,0.3015,0.1923,0.1969,FALSE,label_0
sample_4517,1,type_0,4,-20.574,155,0.6065,0.1935,0.2,0.2129,0.3935,FALSE,label_3
sample_4518,1,type_3,9,-19.878,170,0.4235,0.2941,0.2824,0.2059,0.2176,FALSE,label_4
sample_4519,1,type_0,4,-18.143,159,0.5472,0.0755,0.3774,0.2201,0.327,FALSE,label_4
sample_4520,0,type_0,1,-22.6,42,0.5,0.1667,0.3333,0.4048,0.0952,FALSE,label_3
sample_4521,1,type_0,2,-20.02,250,0.485,0.33,0.185,0.215,0.27,TRUE,label_2
sample_4522,0,type_0,11,-20.651,451,0.4435,0.2749,0.2816,0.2993,0.1441,FALSE,label_0
sample_4523,0,type_0,2,-17.545,250,0.505,0.23,0.265,0.24,0.265,TRUE,label_4
